FIGURE,SETTING,INDICATOR,GROUP,SUBGROUP,TIME,START_TIME,END_TIME,VALUE,MEASURE,Hospital Name,DrugRecordID
3,ED,Cannabis and co-occurring disorders,Age,55+ Years,21,09/01/2024,09/30/2024,16.66666667,Percent,CAROLINAS MEDICAL CENTER-NORTHEAST,2836
3,ED,Benzodiazepine and co-occurring disorders,Age,55+ Years,21,09/01/2024,09/30/2024,21.27659574,Percent,GENESIS MEDICAL CENTER-DEWITT,2837
3,ED,All Drugs and co-occurring disorders,Age,55+ Years,22,10/01/2024,10/31/2024,4.474272931,Percent,AVERA HOLY FAMILY HOSPITAL,2838
3,ED,All Opioids and co-occurring disorders,Age,55+ Years,22,10/01/2024,10/31/2024,9.87012987,Percent,CATAWBA HOSPITAL,2839
3,ED,Stimulants and co-occurring disorders,Age,55+ Years,22,10/01/2024,10/31/2024,23.6453202,Percent,HOLLAND COMMUNITY HOSPITAL,2840
3,ED,Cannabis and co-occurring disorders,Age,55+ Years,22,10/01/2024,10/31/2024,16.07142857,Percent,GLENDORA  HOSPITAL,2841
3,ED,Benzodiazepine and co-occurring disorders,Age,55+ Years,22,10/01/2024,10/31/2024,44.73684211,Percent,POUDRE VALLEY HOSPITAL,2842
3,ED,All Drugs and co-occurring disorders,Age,55+ Years,23,11/01/2024,11/30/2024,4.356728472,Percent,HONORHEALTH SCOTTSDALE OSBORN MEDICAL CENTER,2843
3,ED,All Opioids and co-occurring disorders,Age,55+ Years,23,11/01/2024,11/30/2024,9.756097561,Percent,BEARTOOTH BILLINGS CLINIC,2844
3,ED,Stimulants and co-occurring disorders,Age,55+ Years,23,11/01/2024,11/30/2024,27.10280374,Percent,HOSPITAL EPISCOPAL SAN LUCAS II,2845
3,ED,Cannabis and co-occurring disorders,Age,55+ Years,23,11/01/2024,11/30/2024,15.2173913,Percent,ROCHESTER PSYCHIATRIC CENTER,2846
3,ED,Benzodiazepine and co-occurring disorders,Age,55+ Years,23,11/01/2024,11/30/2024,35.13513514,Percent,REHOBOTH MCKINLEY CHRISTIAN HEALTH CARE SERVICES,2847
3,ED,All Drugs and co-occurring disorders,Age,55+ Years,24,12/01/2024,12/31/2024,4.039307237,Percent,HILLCREST HOSPITAL HENRYETTA,2848
3,ED,All Opioids and co-occurring disorders,Age,55+ Years,24,12/01/2024,12/31/2024,9.602649007,Percent,YAVAPAI REGIONAL MEDICAL CENTER,2849
3,ED,Stimulants and co-occurring disorders,Age,55+ Years,24,12/01/2024,12/31/2024,23.52941176,Percent,PINNACLE HOSPITAL,2850
3,ED,Cannabis and co-occurring disorders,Age,55+ Years,24,12/01/2024,12/31/2024,13.04347826,Percent,UNIVERSITY BEHAVIORAL HEALTH OF DENTON,2851
3,ED,Benzodiazepine and co-occurring disorders,Age,55+ Years,24,12/01/2024,12/31/2024,38.46153846,Percent,NORTH SHORE HEALTH,2852
3,ED,All Drugs and co-occurring disorders,Sex,Female,1,01/01/2023,01/31/2023,7.739897328,Percent,CENTRACARE - BENSON,2853
3,ED,All Opioids and co-occurring disorders,Sex,Female,1,01/01/2023,01/31/2023,19.46902655,Percent,HUNTINGTON HOSPITAL,2854
3,ED,Stimulants and co-occurring disorders,Sex,Female,1,01/01/2023,01/31/2023,26.87861272,Percent,GUNDERSEN TRI-COUNTY HOSPITAL & CLINICS,2855
3,ED,Cannabis and co-occurring disorders,Sex,Female,1,01/01/2023,01/31/2023,15.30944625,Percent,NEWTON MEDICAL CENTER,2856
3,ED,Benzodiazepine and co-occurring disorders,Sex,Female,1,01/01/2023,01/31/2023,48.68421053,Percent,LINCOLN REGIONAL CENTER,2857
3,ED,All Drugs and co-occurring disorders,Sex,Female,2,02/01/2023,02/28/2023,7.601017237,Percent,CAROLINAS MEDICAL CENTER/BEHAV HEALTH,2858
3,ED,All Opioids and co-occurring disorders,Sex,Female,2,02/01/2023,02/28/2023,14.18563923,Percent,HSHS GOOD SHEPHERD HOSPITAL INC,2859
3,ED,Stimulants and co-occurring disorders,Sex,Female,2,02/01/2023,02/28/2023,27.57660167,Percent,CAPITAL DISTRICT PSYCH CENTER,2860
3,ED,Cannabis and co-occurring disorders,Sex,Female,2,02/01/2023,02/28/2023,14.1903172,Percent,SAINT MICHAEL'S MEDICAL CENTER,2861
3,ED,Benzodiazepine and co-occurring disorders,Sex,Female,2,02/01/2023,02/28/2023,33.75,Percent,TUCSON MEDICAL CENTER,2862
3,ED,All Drugs and co-occurring disorders,Sex,Female,3,03/01/2023,03/31/2023,7.375289774,Percent,HODGEMAN COUNTY HEALTH CENTER,2863
3,ED,All Opioids and co-occurring disorders,Sex,Female,3,03/01/2023,03/31/2023,16.29746835,Percent,HIRAM W DAVIS MEDICAL CENTER,2864
3,ED,Stimulants and co-occurring disorders,Sex,Female,3,03/01/2023,03/31/2023,28.27763496,Percent,LINCOLN TRAIL BEHAVIORAL HEALTH SYSTEM,2865
3,ED,Cannabis and co-occurring disorders,Sex,Female,3,03/01/2023,03/31/2023,15.47987616,Percent,PALO ALTO VA MEDICAL CENTER,2866
3,ED,Benzodiazepine and co-occurring disorders,Sex,Female,3,03/01/2023,03/31/2023,40.57971014,Percent,FERRY COUNTY MEMORIAL HOSPITAL,2867
3,ED,All Drugs and co-occurring disorders,Sex,Female,4,04/01/2023,04/30/2023,7.256205674,Percent,ST MARY MEDICAL CENTER INC,2868
3,ED,All Opioids and co-occurring disorders,Sex,Female,4,04/01/2023,04/30/2023,14.64285714,Percent,HOPI HEALTH CARE CENTER,2869
3,ED,Stimulants and co-occurring disorders,Sex,Female,4,04/01/2023,04/30/2023,29.42708333,Percent,SISTERSVILLE GENERAL HOSPITAL,2870
3,ED,Cannabis and co-occurring disorders,Sex,Female,4,04/01/2023,04/30/2023,15.87057011,Percent,WOODHULL MEDICAL & MENTAL HEALTH CENTER,2871
3,ED,Benzodiazepine and co-occurring disorders,Sex,Female,4,04/01/2023,04/30/2023,38.15789474,Percent,UMD UPPER CHESAPEAKE MEDICAL CENTER,2872
3,ED,All Drugs and co-occurring disorders,Sex,Female,5,05/01/2023,05/31/2023,7.393949637,Percent,WELLSTAR WEST GEORGIA MEDICAL CENTER,2873
3,ED,All Opioids and co-occurring disorders,Sex,Female,5,05/01/2023,05/31/2023,17.07317073,Percent,FRANCISCAN CHILDREN'S HOSPITAL & REHAB CENTER,2874
3,ED,Stimulants and co-occurring disorders,Sex,Female,5,05/01/2023,05/31/2023,35.38083538,Percent,ST. MARY'S HOSPITAL,2875
3,ED,Cannabis and co-occurring disorders,Sex,Female,5,05/01/2023,05/31/2023,18.96024465,Percent,YUKON KUSKOKWIM DELTA REG HOSPITAL,2876
3,ED,Benzodiazepine and co-occurring disorders,Sex,Female,5,05/01/2023,05/31/2023,39.78494624,Percent,CHI HEALTH - MERCY CORNING,2877
3,ED,All Drugs and co-occurring disorders,Sex,Female,6,06/01/2023,06/30/2023,7.763868644,Percent,LOMA LINDA UNIVERSITY BEHAVIORAL MED CTR,2878
3,ED,All Opioids and co-occurring disorders,Sex,Female,6,06/01/2023,06/30/2023,18.06853583,Percent,HENDERSON HOSPITAL,2879
3,ED,Stimulants and co-occurring disorders,Sex,Female,6,06/01/2023,06/30/2023,35.839599,Percent,LAKE BUTLER HOSPITAL,2880
3,ED,Cannabis and co-occurring disorders,Sex,Female,6,06/01/2023,06/30/2023,16.58767773,Percent,MCLAREN MACOMB,2881
3,ED,Benzodiazepine and co-occurring disorders,Sex,Female,6,06/01/2023,06/30/2023,41.97530864,Percent,SIOUX FALLS VA MEDICAL CENTER,2882
3,ED,All Drugs and co-occurring disorders,Sex,Female,7,07/01/2023,07/31/2023,7.409548984,Percent,BAYSHORE MEDICAL CENTER,2883
3,ED,All Opioids and co-occurring disorders,Sex,Female,7,07/01/2023,07/31/2023,15.88785047,Percent,VIERA HOSPITAL,2884
3,ED,Stimulants and co-occurring disorders,Sex,Female,7,07/01/2023,07/31/2023,33.40563991,Percent,SELLS HOSPITAL,2885
3,ED,Cannabis and co-occurring disorders,Sex,Female,7,07/01/2023,07/31/2023,13.39285714,Percent,CLEARWATER VALLEY HOSPITAL & CLINICS,2886
3,ED,Benzodiazepine and co-occurring disorders,Sex,Female,7,07/01/2023,07/31/2023,37.14285714,Percent,ST DOMINIC-JACKSON MEMORIAL HOSPITAL,2887
3,ED,All Drugs and co-occurring disorders,Sex,Female,8,08/01/2023,08/31/2023,7.005312085,Percent,TAHOE FOREST HOSPITAL,2888
3,ED,All Opioids and co-occurring disorders,Sex,Female,8,08/01/2023,08/31/2023,12.74509804,Percent,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER,2889
3,ED,Stimulants and co-occurring disorders,Sex,Female,8,08/01/2023,08/31/2023,28.66520788,Percent,MINERS' COLFAX MEDICAL CENTER,2890
3,ED,Cannabis and co-occurring disorders,Sex,Female,8,08/01/2023,08/31/2023,14.30976431,Percent,SUN BEHAVIORAL HEALTH,2891
3,ED,Benzodiazepine and co-occurring disorders,Sex,Female,8,08/01/2023,08/31/2023,29.72972973,Percent,ASCENSION ST VINCENT ANDERSON,2892
3,ED,All Drugs and co-occurring disorders,Sex,Female,9,09/01/2023,09/30/2023,7.371007371,Percent,MERCY HOSPITAL SPRINGFIELD,2893
3,ED,All Opioids and co-occurring disorders,Sex,Female,9,09/01/2023,09/30/2023,15.73926868,Percent,SPARROW CLINTON HOSPITAL,2894
3,ED,Stimulants and co-occurring disorders,Sex,Female,9,09/01/2023,09/30/2023,30.4964539,Percent,"SCENIC MOUNTAIN MEDICAL CENTER, A STEWARD FAMILY H",2895
3,ED,Cannabis and co-occurring disorders,Sex,Female,9,09/01/2023,09/30/2023,15.72327044,Percent,CHI HEALTH ST. FRANCIS,2896
3,ED,Benzodiazepine and co-occurring disorders,Sex,Female,9,09/01/2023,09/30/2023,43.95604396,Percent,SANFORD THIEF RIVER FALLS MEDICAL CENTER,2897
3,ED,All Drugs and co-occurring disorders,Sex,Female,10,10/01/2023,10/31/2023,7.384575592,Percent,VALLEY FORGE MEDICAL CENTER,2898
3,ED,All Opioids and co-occurring disorders,Sex,Female,10,10/01/2023,10/31/2023,18.28410689,Percent,ORLANDO HEALTH BAYFRONT HOSPITAL,2899
3,ED,Stimulants and co-occurring disorders,Sex,Female,10,10/01/2023,10/31/2023,31.81818182,Percent,SANTA FE PHS INDIAN HOSPITAL,2900
3,ED,Cannabis and co-occurring disorders,Sex,Female,10,10/01/2023,10/31/2023,14.06491499,Percent,BELL HOSPITAL,2901
3,ED,Benzodiazepine and co-occurring disorders,Sex,Female,10,10/01/2023,10/31/2023,34.88372093,Percent,DESOTO MEMORIAL HOSPITAL,2902
3,ED,All Drugs and co-occurring disorders,Sex,Female,11,11/01/2023,11/30/2023,7.567954861,Percent,STONEWALL MEMORIAL HOSPITAL DISTRICT,2903
3,ED,All Opioids and co-occurring disorders,Sex,Female,11,11/01/2023,11/30/2023,17.24137931,Percent,"ASPIRUS IRON RIVER HOSPITAL & CLINICS, INC",2904
3,ED,Stimulants and co-occurring disorders,Sex,Female,11,11/01/2023,11/30/2023,34.75609756,Percent,PRINCETON BAPTIST MEDICAL CENTER,2905
3,ED,Cannabis and co-occurring disorders,Sex,Female,11,11/01/2023,11/30/2023,15.19379845,Percent,PARADISE VALLEY HOSPITAL,2906
3,ED,Benzodiazepine and co-occurring disorders,Sex,Female,11,11/01/2023,11/30/2023,35.38461538,Percent,MT SINAI HOSPITAL MEDICAL CENTER,2907
3,ED,All Drugs and co-occurring disorders,Sex,Female,12,12/01/2023,12/31/2023,6.877681464,Percent,SPOTSYLVANIA REGIONAL MEDICAL CENTER,2908
3,ED,All Opioids and co-occurring disorders,Sex,Female,12,12/01/2023,12/31/2023,16.46234676,Percent,"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.",2909
3,ED,Stimulants and co-occurring disorders,Sex,Female,12,12/01/2023,12/31/2023,30.1994302,Percent,PONDERA MEDICAL CENTER,2910
3,ED,Cannabis and co-occurring disorders,Sex,Female,12,12/01/2023,12/31/2023,16.33333333,Percent,WATSONVILLE COMMUNITY HOSPITAL,2911
3,ED,Benzodiazepine and co-occurring disorders,Sex,Female,12,12/01/2023,12/31/2023,35.9375,Percent,ST CROIX REGIONAL MEDICAL CENTER,2912
3,ED,All Drugs and co-occurring disorders,Sex,Female,13,01/01/2024,01/31/2024,7.407572781,Percent,ARKANSAS SURGICAL HOSPITAL,2913
3,ED,All Opioids and co-occurring disorders,Sex,Female,13,01/01/2024,01/31/2024,17.50465549,Percent,OHIO COUNTY HOSPITAL,2914
3,ED,Stimulants and co-occurring disorders,Sex,Female,13,01/01/2024,01/31/2024,26.9005848,Percent,VISTA HEALTH FAYETTEVILLE,2915
3,ED,Cannabis and co-occurring disorders,Sex,Female,13,01/01/2024,01/31/2024,13.97670549,Percent,SHRINERS HOSPITALS FOR CHILDREN,2916
3,ED,Benzodiazepine and co-occurring disorders,Sex,Female,13,01/01/2024,01/31/2024,44.64285714,Percent,TEXAS HEALTH PRESBYTERIAN HOSPITAL KAUFMAN,2917
3,ED,All Drugs and co-occurring disorders,Sex,Female,14,02/01/2024,02/29/2024,6.571977687,Percent,EDWARD W SPARROW HOSPITAL,2918
3,ED,All Opioids and co-occurring disorders,Sex,Female,14,02/01/2024,02/29/2024,13.59832636,Percent,TRINITY HEALTH ANN ARBOR HOSPITAL,2919
3,ED,Stimulants and co-occurring disorders,Sex,Female,14,02/01/2024,02/29/2024,23.44827586,Percent,BAYLOR SCOTT & WHITE MEDICAL CENTER  GRAPEVINE,2920
3,ED,Cannabis and co-occurring disorders,Sex,Female,14,02/01/2024,02/29/2024,10.86956522,Percent,M HEALTH FAIRVIEW UNIVERSITY OF MN,2921
3,ED,Benzodiazepine and co-occurring disorders,Sex,Female,14,02/01/2024,02/29/2024,36.36363636,Percent,CURRY GENERAL HOSPITAL,2922
3,ED,All Drugs and co-occurring disorders,Sex,Female,15,03/01/2024,03/31/2024,7.134417886,Percent,COLUMBIA MO VA MEDICAL CENTER,2923
3,ED,All Opioids and co-occurring disorders,Sex,Female,15,03/01/2024,03/31/2024,13.87163561,Percent,THE HEALTH CARE AUTHORITY OF THE CITY OF GREENVILLE- LV STABLER HOSPITAL,2924
3,ED,Stimulants and co-occurring disorders,Sex,Female,15,03/01/2024,03/31/2024,23.07692308,Percent,KINGMAN HEALTHCARE CENTER,2925
3,ED,Cannabis and co-occurring disorders,Sex,Female,15,03/01/2024,03/31/2024,12.73344652,Percent,PARIS REGIONAL MEDICAL CENTER,2926
3,ED,Benzodiazepine and co-occurring disorders,Sex,Female,15,03/01/2024,03/31/2024,34.7826087,Percent,GRAND ISLAND REGIONAL MEDICAL CENTER,2927
3,ED,All Drugs and co-occurring disorders,Sex,Female,16,04/01/2024,04/30/2024,6.894393276,Percent,SOIN MEDICAL CENTER,2928
3,ED,All Opioids and co-occurring disorders,Sex,Female,16,04/01/2024,04/30/2024,14.8,Percent,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,2929
3,ED,Stimulants and co-occurring disorders,Sex,Female,16,04/01/2024,04/30/2024,25.34818942,Percent,FRANKLIN COUNTY MEDICAL CENTER,2930
3,ED,Cannabis and co-occurring disorders,Sex,Female,16,04/01/2024,04/30/2024,14.97326203,Percent,HAMILTON MEDICAL CENTER,2931
3,ED,Benzodiazepine and co-occurring disorders,Sex,Female,16,04/01/2024,04/30/2024,43.10344828,Percent,MILTON S HERSHEY MEDICAL CENTER,2932
3,ED,All Drugs and co-occurring disorders,Sex,Female,17,05/01/2024,05/31/2024,7.130766894,Percent,JOHNS HOPKINS HOWARD COUNTY MEDICAL CENTER,2933
3,ED,All Opioids and co-occurring disorders,Sex,Female,17,05/01/2024,05/31/2024,15.22198732,Percent,VA ILLIANA HEALTHCARE SYSTEM - DANVILLE,2934
3,ED,Stimulants and co-occurring disorders,Sex,Female,17,05/01/2024,05/31/2024,30.98159509,Percent,ALHAMBRA HOSPITAL MEDICAL CENTER,2935
3,ED,Cannabis and co-occurring disorders,Sex,Female,17,05/01/2024,05/31/2024,12.8,Percent,ATRIUM MEDICAL CENTER,2936
3,ED,Benzodiazepine and co-occurring disorders,Sex,Female,17,05/01/2024,05/31/2024,39.68253968,Percent,METHODIST MANSFIELD MEDICAL CENTER,2937
3,ED,All Drugs and co-occurring disorders,Sex,Female,18,06/01/2024,06/30/2024,6.972591733,Percent,MEMORIAL CARE MILLER CHILDREN'S &  WOMEN'S HOSP LB,2938
3,ED,All Opioids and co-occurring disorders,Sex,Female,18,06/01/2024,06/30/2024,14.07129456,Percent,UNC HEALTH CARE WAYNE,2939
3,ED,Stimulants and co-occurring disorders,Sex,Female,18,06/01/2024,06/30/2024,24.25876011,Percent,ALASKA NATIVE MEDICAL CENTER,2940
3,ED,Cannabis and co-occurring disorders,Sex,Female,18,06/01/2024,06/30/2024,18.08,Percent,GOLDEN PLAINS COMMUNITY HOSPITAL,2941
3,ED,Benzodiazepine and co-occurring disorders,Sex,Female,18,06/01/2024,06/30/2024,37.87878788,Percent,SCOTLAND COUNTY  HOSPITAL,2942
3,ED,All Drugs and co-occurring disorders,Sex,Female,19,07/01/2024,07/31/2024,7.024937006,Percent,LIFESTREAM BEHAVIORAL CENTER,2943
3,ED,All Opioids and co-occurring disorders,Sex,Female,19,07/01/2024,07/31/2024,11.21157324,Percent,NORTHERN LOUISIANA MEDICAL CENTER,2944
3,ED,Stimulants and co-occurring disorders,Sex,Female,19,07/01/2024,07/31/2024,20.16574586,Percent,OSS ORTHOPAEDIC HOSPITAL,2945
3,ED,Cannabis and co-occurring disorders,Sex,Female,19,07/01/2024,07/31/2024,17.1561051,Percent,HARBOR OAKS HOSPITAL,2946
3,ED,Benzodiazepine and co-occurring disorders,Sex,Female,19,07/01/2024,07/31/2024,34.92063492,Percent,SOUTHERN VIRGINIA MENTAL HEALTH INSTITUTE,2947
3,ED,All Drugs and co-occurring disorders,Sex,Female,20,08/01/2024,08/31/2024,7.502573974,Percent,THE HEART HOSPITAL BAYLOR DENTON,2948
3,ED,All Opioids and co-occurring disorders,Sex,Female,20,08/01/2024,08/31/2024,13.95759717,Percent,FLORIDA STATE HOSPITAL UNIT 14 PSYCH,2949
3,ED,Stimulants and co-occurring disorders,Sex,Female,20,08/01/2024,08/31/2024,26.73521851,Percent,WAYNE COUNTY HOSPITAL,2950
3,ED,Cannabis and co-occurring disorders,Sex,Female,20,08/01/2024,08/31/2024,14.93288591,Percent,HUMBOLDT PARK HEALTH,2951
3,ED,Benzodiazepine and co-occurring disorders,Sex,Female,20,08/01/2024,08/31/2024,36.0,Percent,ADAIR COUNTY MEMORIAL HOSPITAL,2952
3,ED,All Drugs and co-occurring disorders,Sex,Female,21,09/01/2024,09/30/2024,6.491996781,Percent,"AD HOSPITAL EAST, LLC",2953
3,ED,All Opioids and co-occurring disorders,Sex,Female,21,09/01/2024,09/30/2024,12.38273921,Percent,MCLAREN NORTHERN MICHIGAN,2954
3,ED,Stimulants and co-occurring disorders,Sex,Female,21,09/01/2024,09/30/2024,26.08695652,Percent,OCEANS BEHAVIORAL  HOSPITAL OF PERMIAN BASIN,2955
3,ED,Cannabis and co-occurring disorders,Sex,Female,21,09/01/2024,09/30/2024,16.32653061,Percent,"BAYHEALTH HOSPITAL, SUSSEX CAMPUS",2956
3,ED,Benzodiazepine and co-occurring disorders,Sex,Female,21,09/01/2024,09/30/2024,22.53521127,Percent,GIRARD MEDICAL CENTER,2957
3,ED,All Drugs and co-occurring disorders,Sex,Female,22,10/01/2024,10/31/2024,6.725338237,Percent,MCGEHEE HOSPITAL,2958
3,ED,All Opioids and co-occurring disorders,Sex,Female,22,10/01/2024,10/31/2024,16.6023166,Percent,BAYLOR SCOTT & WHITE HEART & VASCULAR HOSPITAL - DALLAS,2959
3,ED,Stimulants and co-occurring disorders,Sex,Female,22,10/01/2024,10/31/2024,25.37313433,Percent,CLARINDA REGIONAL HEALTH CENTER,2960
3,ED,Cannabis and co-occurring disorders,Sex,Female,22,10/01/2024,10/31/2024,14.08695652,Percent,HCA FLORIDA MERCY HOSPITAL,2961
3,ED,Benzodiazepine and co-occurring disorders,Sex,Female,22,10/01/2024,10/31/2024,38.80597015,Percent,CENTURA HEALTH-PORTER ADVENTIST HOSPITAL,2962
3,ED,All Drugs and co-occurring disorders,Sex,Female,23,11/01/2024,11/30/2024,6.320426617,Percent,MERCY HOSPITAL PARIS,2963
3,ED,All Opioids and co-occurring disorders,Sex,Female,23,11/01/2024,11/30/2024,12.26215645,Percent,BAPTIST MEDICAL CENTER  BEACHES,2964
3,ED,Stimulants and co-occurring disorders,Sex,Female,23,11/01/2024,11/30/2024,22.67759563,Percent,ARROWHEAD BEHAVIORAL HEALTH,2965
3,ED,Cannabis and co-occurring disorders,Sex,Female,23,11/01/2024,11/30/2024,13.99662732,Percent,ATOKA COUNTY MEDICAL CENTER,2966
3,ED,Benzodiazepine and co-occurring disorders,Sex,Female,23,11/01/2024,11/30/2024,28.07017544,Percent,SCRIPPS GREEN HOSPITAL,2967
3,ED,All Drugs and co-occurring disorders,Sex,Female,24,12/01/2024,12/31/2024,5.99224533,Percent,ST CHARLES MEDICAL CENTER - BEND,2968
3,ED,All Opioids and co-occurring disorders,Sex,Female,24,12/01/2024,12/31/2024,14.38356164,Percent,OGALLALA COMMUNITY HOSPITAL,2969
3,ED,Stimulants and co-occurring disorders,Sex,Female,24,12/01/2024,12/31/2024,26.31578947,Percent,BELLIN PSYCHIATRIC CENTER,2970
3,ED,Cannabis and co-occurring disorders,Sex,Female,24,12/01/2024,12/31/2024,15.75221239,Percent,ADVENTIST HEALTH HOWARD MEMORIAL,2971
3,ED,Benzodiazepine and co-occurring disorders,Sex,Female,24,12/01/2024,12/31/2024,40.0,Percent,INDEPENDENCE HEALTH SYSTEM BUTLER MEMORIAL HOSPITA,2972
3,ED,All Drugs and co-occurring disorders,Sex,Male,1,01/01/2023,01/31/2023,7.602253959,Percent,MEMORIAL HOSPITAL AND HEALTH CARE CENTER,2973
3,ED,All Opioids and co-occurring disorders,Sex,Male,1,01/01/2023,01/31/2023,16.42335766,Percent,DEPT OF STATE HOSPITALS - NAPA,2974
3,ED,Stimulants and co-occurring disorders,Sex,Male,1,01/01/2023,01/31/2023,25.12886598,Percent,ASCENSION MACOMB OAKLAND HOSP-WARREN CAMPUS,2975
3,ED,Cannabis and co-occurring disorders,Sex,Male,1,01/01/2023,01/31/2023,15.92505855,Percent,LBJ TROPICAL MEDICAL CENTER,2976
3,ED,Benzodiazepine and co-occurring disorders,Sex,Male,1,01/01/2023,01/31/2023,27.35849057,Percent,GIBSON COMMUNITY HOSPITAL,2977
3,ED,All Drugs and co-occurring disorders,Sex,Male,2,02/01/2023,02/28/2023,7.675052075,Percent,STRONG MEMORIAL HOSPITAL,2978
3,ED,All Opioids and co-occurring disorders,Sex,Male,2,02/01/2023,02/28/2023,17.34317343,Percent,PENN PRESBYTERIAN MEDICAL CENTER,2979
3,ED,Stimulants and co-occurring disorders,Sex,Male,2,02/01/2023,02/28/2023,30.6547619,Percent,UNIVERSITY OF MARYLAND MEDICAL CENTER,2980
3,ED,Cannabis and co-occurring disorders,Sex,Male,2,02/01/2023,02/28/2023,17.66233766,Percent,SSM ST JOSEPH HEALTH CENTER,2981
3,ED,Benzodiazepine and co-occurring disorders,Sex,Male,2,02/01/2023,02/28/2023,35.23809524,Percent,CAPROCK HOSPITAL,2982
3,ED,All Drugs and co-occurring disorders,Sex,Male,3,03/01/2023,03/31/2023,7.665784999,Percent,EMERSON HOSPITAL -,2983
3,ED,All Opioids and co-occurring disorders,Sex,Male,3,03/01/2023,03/31/2023,16.33605601,Percent,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,2984
3,ED,Stimulants and co-occurring disorders,Sex,Male,3,03/01/2023,03/31/2023,26.59279778,Percent,CENTRACARE - BENSON,2985
3,ED,Cannabis and co-occurring disorders,Sex,Male,3,03/01/2023,03/31/2023,15.08951407,Percent,"VILLAGES REGIONAL HOSPITAL, THE",2986
3,ED,Benzodiazepine and co-occurring disorders,Sex,Male,3,03/01/2023,03/31/2023,23.4375,Percent,PROVIDENCE ST JOSEPH MEDICAL CENTER,2987
3,ED,All Drugs and co-occurring disorders,Sex,Male,4,04/01/2023,04/30/2023,7.495185898,Percent,PRISMA HEALTH OCONEE MEMORIAL HOSPITAL,2988
3,ED,All Opioids and co-occurring disorders,Sex,Male,4,04/01/2023,04/30/2023,15.81986143,Percent,SOUTHWEST HEALTHCARE RANCHO SPRINGS HOSPITAL,2989
3,ED,Stimulants and co-occurring disorders,Sex,Male,4,04/01/2023,04/30/2023,27.04485488,Percent,CHI HEALTH ST. ELIZABETH,2990
3,ED,Cannabis and co-occurring disorders,Sex,Male,4,04/01/2023,04/30/2023,15.29255319,Percent,SSM HEALTH ST. MARY'S HOSPITAL - JEFFERSON CITY,2991
3,ED,Benzodiazepine and co-occurring disorders,Sex,Male,4,04/01/2023,04/30/2023,43.43434343,Percent,NORTHERN INYO HOSPITAL,2992
3,ED,All Drugs and co-occurring disorders,Sex,Male,5,05/01/2023,05/31/2023,7.389827354,Percent,FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,2993
3,ED,All Opioids and co-occurring disorders,Sex,Male,5,05/01/2023,05/31/2023,15.52462527,Percent,NORTHBROOK BEHAVIORAL HEALTH HOSPITAL,2994
3,ED,Stimulants and co-occurring disorders,Sex,Male,5,05/01/2023,05/31/2023,26.42947903,Percent,"ANIMAS SURGICAL HOSPITAL, LLC",2995
3,ED,Cannabis and co-occurring disorders,Sex,Male,5,05/01/2023,05/31/2023,15.8392435,Percent,"ROME MEMORIAL HOSPITAL, INC",2996
3,ED,Benzodiazepine and co-occurring disorders,Sex,Male,5,05/01/2023,05/31/2023,33.64485981,Percent,"LAHEY HOSPITAL & MEDICAL CENTER, BURLINGTON",2997
3,ED,All Drugs and co-occurring disorders,Sex,Male,6,06/01/2023,06/30/2023,7.844474761,Percent,RIDGECREST REGIONAL HOSPITAL,2998
3,ED,All Opioids and co-occurring disorders,Sex,Male,6,06/01/2023,06/30/2023,14.70245041,Percent,MEMORIAL HOSPITAL OF GARDENA,2999
3,ED,Stimulants and co-occurring disorders,Sex,Male,6,06/01/2023,06/30/2023,29.73333333,Percent,SCRIPPS MEMORIAL HOSPITAL LA JOLLA,3000
3,ED,Cannabis and co-occurring disorders,Sex,Male,6,06/01/2023,06/30/2023,16.72908864,Percent,"BRUNSWICK HOSPITAL CENTER, INC.",3001
3,ED,Benzodiazepine and co-occurring disorders,Sex,Male,6,06/01/2023,06/30/2023,37.17948718,Percent,HCA HEALTHONE PRESBYTERIAN ST LUKES,3002
3,ED,All Drugs and co-occurring disorders,Sex,Male,7,07/01/2023,07/31/2023,7.969498303,Percent,EAST COOPER MEDICAL CENTER,3003
3,ED,All Opioids and co-occurring disorders,Sex,Male,7,07/01/2023,07/31/2023,16.12223393,Percent,SUBURBAN HOSPITAL,3004
3,ED,Stimulants and co-occurring disorders,Sex,Male,7,07/01/2023,07/31/2023,27.93764988,Percent,MT SAN RAFAEL HOSPITAL,3005
3,ED,Cannabis and co-occurring disorders,Sex,Male,7,07/01/2023,07/31/2023,17.20430108,Percent,CHILDREN'S HOSPITALS & CLINICS OF MN,3006
3,ED,Benzodiazepine and co-occurring disorders,Sex,Male,7,07/01/2023,07/31/2023,40.77669903,Percent,LONGMONT UNITED HOSPITAL,3007
3,ED,All Drugs and co-occurring disorders,Sex,Male,8,08/01/2023,08/31/2023,7.900004655,Percent,THE UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT TYLER,3008
3,ED,All Opioids and co-occurring disorders,Sex,Male,8,08/01/2023,08/31/2023,16.40798226,Percent,KAISER FOUNDATION HOSPITAL-SANTA ROSA,3009
